year_month,Technical_elements,company,items,ma_6,conversion_flag
2023-07,UX顧客分析モデル,Huawei,4,14.166666666666666,False
2023-08,UX顧客分析モデル,Huawei,1,14.166666666666666,False
2023-10,UX顧客分析モデル,Huawei,36,9.5,False
2024-01,UX顧客分析モデル,Huawei,1,9.333333333333334,False
2024-02,UX顧客分析モデル,Huawei,10,9.0,False
2024-03,UX顧客分析モデル,Huawei,4,9.333333333333334,False
2024-04,UX顧客分析モデル,Huawei,1,8.833333333333334,False
2015-03,ペットも酔わないダイナミクス,Huawei,2,2.0,False
2015-08,ペットも酔わないダイナミクス,Huawei,1,1.5,False
2016-09,ペットも酔わないダイナミクス,Huawei,1,1.3333333333333333,False
2017-03,ペットも酔わないダイナミクス,Huawei,4,2.0,False
2017-04,ペットも酔わないダイナミクス,Huawei,1,1.8,False
2018-01,ペットも酔わないダイナミクス,Huawei,1,1.6666666666666667,False
2018-06,ペットも酔わないダイナミクス,Huawei,5,2.1666666666666665,False
2018-07,ペットも酔わないダイナミクス,Huawei,1,2.1666666666666665,False
2018-12,ペットも酔わないダイナミクス,Huawei,2,2.3333333333333335,False
2019-01,ペットも酔わないダイナミクス,Huawei,2,2.0,False
2019-05,ペットも酔わないダイナミクス,Huawei,1,2.0,False
2019-06,ペットも酔わないダイナミクス,Huawei,9,3.3333333333333335,False
2019-07,ペットも酔わないダイナミクス,Huawei,2,2.8333333333333335,False
2019-08,ペットも酔わないダイナミクス,Huawei,1,2.8333333333333335,False
2019-10,ペットも酔わないダイナミクス,Huawei,1,2.6666666666666665,False
2019-11,ペットも酔わないダイナミクス,Huawei,1,2.5,False
2019-12,ペットも酔わないダイナミクス,Huawei,1,2.5,False
2020-01,ペットも酔わないダイナミクス,Huawei,6,2.0,False
2020-04,ペットも酔わないダイナミクス,Huawei,1,1.8333333333333333,False
2020-06,ペットも酔わないダイナミクス,Huawei,1,1.8333333333333333,False
2021-01,ペットも酔わないダイナミクス,Huawei,2,2.0,False
2021-04,ペットも酔わないダイナミクス,Huawei,2,2.1666666666666665,False
2021-05,ペットも酔わないダイナミクス,Huawei,1,2.1666666666666665,False
2021-06,ペットも酔わないダイナミクス,Huawei,2,1.5,False
2021-07,ペットも酔わないダイナミクス,Huawei,1,1.5,False
2021-11,ペットも酔わないダイナミクス,Huawei,1,1.5,False
2021-12,ペットも酔わないダイナミクス,Huawei,3,1.6666666666666667,True
2022-01,ペットも酔わないダイナミクス,Huawei,8,2.6666666666666665,True
2022-02,ペットも酔わないダイナミクス,Huawei,6,3.5,True
2022-03,ペットも酔わないダイナミクス,Huawei,58,12.833333333333334,True
2022-06,ペットも酔わないダイナミクス,Huawei,4,13.333333333333334,False
2022-07,ペットも酔わないダイナミクス,Huawei,12,15.166666666666666,False
2022-11,ペットも酔わないダイナミクス,Huawei,10,16.333333333333332,False
2022-12,ペットも酔わないダイナミクス,Huawei,3,15.5,False
2023-01,ペットも酔わないダイナミクス,Huawei,2,14.833333333333334,False
2023-03,ペットも酔わないダイナミクス,Huawei,114,24.166666666666668,False
2023-04,ペットも酔わないダイナミクス,Huawei,2,23.833333333333332,False
2023-05,ペットも酔わないダイナミクス,Huawei,26,26.166666666666668,False
2023-06,ペットも酔わないダイナミクス,Huawei,4,25.166666666666668,False
2023-07,ペットも酔わないダイナミクス,Huawei,6,25.666666666666668,False
2023-08,ペットも酔わないダイナミクス,Huawei,1,25.5,False
2023-10,ペットも酔わないダイナミクス,Huawei,68,17.833333333333332,False
2023-11,ペットも酔わないダイナミクス,Huawei,1,17.666666666666668,False
2023-12,ペットも酔わないダイナミクス,Huawei,1,13.5,False
2024-01,ペットも酔わないダイナミクス,Huawei,1,13.0,False
2024-02,ペットも酔わないダイナミクス,Huawei,21,15.5,False
2024-03,ペットも酔わないダイナミクス,Huawei,9,16.833333333333332,False
2024-04,ペットも酔わないダイナミクス,Huawei,3,6.0,False
2022-02,個超個人最適化AI,Huawei,2,2.0,False
2022-03,個超個人最適化AI,Huawei,1,1.5,False
2022-07,個超個人最適化AI,Huawei,2,1.6666666666666667,False
2023-03,個超個人最適化AI,Huawei,2,1.75,False
2023-05,個超個人最適化AI,Huawei,1,1.6,False
2023-10,個超個人最適化AI,Huawei,8,2.6666666666666665,False
2024-02,個超個人最適化AI,Huawei,1,2.5,False
2018-06,生体計測技術,Huawei,1,1.0,False
2019-05,生体計測技術,Huawei,1,1.0,False
2019-06,生体計測技術,Huawei,1,1.0,False
2021-05,生体計測技術,Huawei,1,1.0,False
2022-03,生体計測技術,Huawei,2,1.2,False
2022-07,生体計測技術,Huawei,1,1.1666666666666667,False
2023-03,生体計測技術,Huawei,5,1.8333333333333333,False
2023-05,生体計測技術,Huawei,2,2.0,False
2023-07,生体計測技術,Huawei,1,2.0,False
2023-10,生体計測技術,Huawei,2,2.1666666666666665,False
2024-02,生体計測技術,Huawei,1,2.0,False
2024-04,生体計測技術,Huawei,1,2.0,False
2023-03,INキャビンフュージョンR研究,Hyundai,3,3.0,False
2022-03,UX顧客分析モデル,Hyundai,5,5.0,False
2023-03,UX顧客分析モデル,Hyundai,7,6.0,False
2023-06,UX顧客分析モデル,Hyundai,1,4.333333333333333,False
2023-10,UX顧客分析モデル,Hyundai,4,4.25,False
2022-03,ペットも酔わないダイナミクス,Hyundai,14,14.0,False
2022-07,ペットも酔わないダイナミクス,Hyundai,1,7.5,False
2022-09,ペットも酔わないダイナミクス,Hyundai,1,5.333333333333333,False
2022-12,ペットも酔わないダイナミクス,Hyundai,1,4.25,False
2023-03,ペットも酔わないダイナミクス,Hyundai,18,7.0,False
2023-05,ペットも酔わないダイナミクス,Hyundai,2,6.166666666666667,False
2023-06,ペットも酔わないダイナミクス,Hyundai,1,4.0,False
2023-07,ペットも酔わないダイナミクス,Hyundai,2,4.166666666666667,True
2023-10,ペットも酔わないダイナミクス,Hyundai,9,5.5,False
2024-02,ペットも酔わないダイナミクス,Hyundai,5,6.166666666666667,False
2022-03,生体計測技術,Hyundai,1,1.0,False
2023-03,生体計測技術,Hyundai,1,1.0,False
2023-07,生体計測技術,Hyundai,1,1.0,False
2023-03,UX顧客分析モデル,Iberdrola,2,2.0,False
2023-10,UX顧客分析モデル,Iberdrola,1,1.5,False
2019-06,ペットも酔わないダイナミクス,Iberdrola,1,1.0,False
2022-02,ペットも酔わないダイナミクス,Iberdrola,1,1.0,False
2023-03,ペットも酔わないダイナミクス,Iberdrola,2,1.3333333333333333,False
2023-10,ペットも酔わないダイナミクス,Iberdrola,1,1.25,False
2023-03,生体計測技術,Iberdrola,1,1.0,False
2015-03,INキャビンフュージョンR研究,International Paper,1,1.0,False
2017-06,INキャビンフュージョンR研究,International Paper,1,1.0,False
2021-04,INキャビンフュージョンR研究,International Paper,1,1.0,False
2021-07,INキャビンフュージョンR研究,International Paper,1,1.0,False
2021-08,INキャビンフュージョンR研究,International Paper,1,1.0,False
2021-12,INキャビンフュージョンR研究,International Paper,2,1.1666666666666667,False
2022-01,INキャビンフュージョンR研究,International Paper,1,1.1666666666666667,False
2022-02,INキャビンフュージョンR研究,International Paper,1,1.1666666666666667,False
2022-03,INキャビンフュージョンR研究,International Paper,9,2.5,False
2022-04,INキャビンフュージョンR研究,International Paper,1,2.5,False
2022-07,INキャビンフュージョンR研究,International Paper,3,2.8333333333333335,False
2022-09,INキャビンフュージョンR研究,International Paper,1,2.6666666666666665,False
2023-03,INキャビンフュージョンR研究,International Paper,26,6.833333333333333,False
2023-05,INキャビンフュージョンR研究,International Paper,2,7.0,False
2023-10,INキャビンフュージョンR研究,International Paper,2,5.833333333333333,False
2024-02,INキャビンフュージョンR研究,International Paper,3,6.166666666666667,False
2024-03,INキャビンフュージョンR研究,International Paper,1,5.833333333333333,False
2024-04,INキャビンフュージョンR研究,International Paper,1,5.833333333333333,False
2015-01,UX顧客分析モデル,International Paper,1,1.0,False
2015-02,UX顧客分析モデル,International Paper,11,6.0,False
2015-03,UX顧客分析モデル,International Paper,11,7.666666666666667,False
2015-04,UX顧客分析モデル,International Paper,2,6.25,False
2015-05,UX顧客分析モデル,International Paper,12,7.4,False
2015-06,UX顧客分析モデル,International Paper,7,7.333333333333333,False
2015-07,UX顧客分析モデル,International Paper,1,7.333333333333333,False
2015-08,UX顧客分析モデル,International Paper,7,6.666666666666667,False
2015-10,UX顧客分析モデル,International Paper,3,5.333333333333333,False
2015-11,UX顧客分析モデル,International Paper,2,5.333333333333333,False
2015-12,UX顧客分析モデル,International Paper,5,4.166666666666667,False
2016-02,UX顧客分析モデル,International Paper,16,5.666666666666667,False
2016-03,UX顧客分析モデル,International Paper,1,5.666666666666667,False
2016-04,UX顧客分析モデル,International Paper,3,5.0,False
2016-06,UX顧客分析モデル,International Paper,5,5.333333333333333,False
2016-07,UX顧客分析モデル,International Paper,5,5.833333333333333,False
2016-09,UX顧客分析モデル,International Paper,8,6.333333333333333,False
2016-11,UX顧客分析モデル,International Paper,5,4.5,False
2017-02,UX顧客分析モデル,International Paper,3,4.833333333333333,False
2017-03,UX顧客分析モデル,International Paper,14,6.666666666666667,False
2017-04,UX顧客分析モデル,International Paper,1,6.0,False
2017-06,UX顧客分析モデル,International Paper,7,6.333333333333333,False
2017-07,UX顧客分析モデル,International Paper,2,5.333333333333333,False
2017-08,UX顧客分析モデル,International Paper,3,5.0,False
2017-10,UX顧客分析モデル,International Paper,3,5.0,False
2017-12,UX顧客分析モデル,International Paper,3,3.1666666666666665,False
2018-01,UX顧客分析モデル,International Paper,3,3.5,False
2018-02,UX顧客分析モデル,International Paper,5,3.1666666666666665,False
2018-03,UX顧客分析モデル,International Paper,5,3.6666666666666665,False
2018-04,UX顧客分析モデル,International Paper,2,3.5,False
2018-06,UX顧客分析モデル,International Paper,18,6.0,False
2018-07,UX顧客分析モデル,International Paper,4,6.166666666666667,False
2018-09,UX顧客分析モデル,International Paper,1,5.833333333333333,False
2018-10,UX顧客分析モデル,International Paper,2,5.333333333333333,False
2018-12,UX顧客分析モデル,International Paper,8,5.833333333333333,False
2019-03,UX顧客分析モデル,International Paper,2,5.833333333333333,False
2019-06,UX顧客分析モデル,International Paper,19,6.0,True
2019-07,UX顧客分析モデル,International Paper,6,6.333333333333333,True
2019-08,UX顧客分析モデル,International Paper,63,16.666666666666668,False
2019-09,UX顧客分析モデル,International Paper,13,18.5,False
2019-10,UX顧客分析モデル,International Paper,3,17.666666666666668,False
2019-11,UX顧客分析モデル,International Paper,15,19.833333333333332,False
2019-12,UX顧客分析モデル,International Paper,15,19.166666666666668,False
2020-01,UX顧客分析モデル,International Paper,1,18.333333333333332,False
2020-02,UX顧客分析モデル,International Paper,5,8.666666666666666,False
2020-03,UX顧客分析モデル,International Paper,2,6.833333333333333,False
2020-04,UX顧客分析モデル,International Paper,9,7.833333333333333,False
2020-05,UX顧客分析モデル,International Paper,2,5.666666666666667,False
2020-06,UX顧客分析モデル,International Paper,1,3.3333333333333335,False
2020-08,UX顧客分析モデル,International Paper,5,4.0,True
2020-09,UX顧客分析モデル,International Paper,8,4.5,False
2020-10,UX顧客分析モデル,International Paper,9,5.666666666666667,False
2020-11,UX顧客分析モデル,International Paper,1,4.333333333333333,False
2020-12,UX顧客分析モデル,International Paper,7,5.166666666666667,False
2021-01,UX顧客分析モデル,International Paper,8,6.333333333333333,False
2021-03,UX顧客分析モデル,International Paper,3,6.0,False
2021-04,UX顧客分析モデル,International Paper,72,16.666666666666668,False
2021-05,UX顧客分析モデル,International Paper,6,16.166666666666668,False
2021-07,UX顧客分析モデル,International Paper,17,18.833333333333332,False
2021-08,UX顧客分析モデル,International Paper,7,18.833333333333332,False
2021-09,UX顧客分析モデル,International Paper,3,18.0,False
2021-11,UX顧客分析モデル,International Paper,18,20.5,False
2021-12,UX顧客分析モデル,International Paper,67,19.666666666666668,False
2022-01,UX顧客分析モデル,International Paper,31,23.833333333333332,True
2022-02,UX顧客分析モデル,International Paper,134,43.333333333333336,True
2022-03,UX顧客分析モデル,International Paper,1106,226.5,False
2022-04,UX顧客分析モデル,International Paper,27,230.5,False
2022-05,UX顧客分析モデル,International Paper,10,229.16666666666666,False
2022-06,UX顧客分析モデル,International Paper,2,218.33333333333334,False
2022-07,UX顧客分析モデル,International Paper,155,239.0,False
2022-08,UX顧客分析モデル,International Paper,6,217.66666666666666,False
2022-09,UX顧客分析モデル,International Paper,67,44.5,False
2022-10,UX顧客分析モデル,International Paper,2,40.333333333333336,False
2022-11,UX顧客分析モデル,International Paper,123,59.166666666666664,False
2022-12,UX顧客分析モデル,International Paper,84,72.83333333333333,False
2023-02,UX顧客分析モデル,International Paper,3,47.5,False
2023-03,UX顧客分析モデル,International Paper,1977,376.0,False
2023-04,UX顧客分析モデル,International Paper,28,369.5,False
2023-05,UX顧客分析モデル,International Paper,416,438.5,False
2023-06,UX顧客分析モデル,International Paper,22,421.6666666666667,False
2023-07,UX顧客分析モデル,International Paper,56,417.0,False
2023-08,UX顧客分析モデル,International Paper,20,419.8333333333333,False
2023-09,UX顧客分析モデル,International Paper,21,93.83333333333333,False
2023-10,UX顧客分析モデル,International Paper,623,193.0,False
2023-11,UX顧客分析モデル,International Paper,1,123.83333333333333,False
2023-12,UX顧客分析モデル,International Paper,14,122.5,False
2024-01,UX顧客分析モデル,International Paper,11,115.0,False
2024-02,UX顧客分析モデル,International Paper,388,176.33333333333334,False
2024-03,UX顧客分析モデル,International Paper,147,197.33333333333334,False
2024-04,UX顧客分析モデル,International Paper,59,103.33333333333333,False
2025-06,UX顧客分析モデル,International Paper,1,103.33333333333333,False
2015-01,ペットも酔わないダイナミクス,International Paper,1,1.0,False
2015-02,ペットも酔わないダイナミクス,International Paper,25,13.0,False
2015-03,ペットも酔わないダイナミクス,International Paper,40,22.0,False
2015-04,ペットも酔わないダイナミクス,International Paper,4,17.5,False
2015-05,ペットも酔わないダイナミクス,International Paper,33,20.6,False
2015-06,ペットも酔わないダイナミクス,International Paper,16,19.833333333333332,False
2015-07,ペットも酔わないダイナミクス,International Paper,3,20.166666666666668,False
2015-08,ペットも酔わないダイナミクス,International Paper,20,19.333333333333332,False
2015-10,ペットも酔わないダイナミクス,International Paper,3,13.166666666666666,False
2015-11,ペットも酔わないダイナミクス,International Paper,2,12.833333333333334,False
2015-12,ペットも酔わないダイナミクス,International Paper,12,9.333333333333334,False
2016-01,ペットも酔わないダイナミクス,International Paper,1,6.833333333333333,False
2016-02,ペットも酔わないダイナミクス,International Paper,43,13.5,False
2016-03,ペットも酔わないダイナミクス,International Paper,4,10.833333333333334,False
2016-04,ペットも酔わないダイナミクス,International Paper,2,10.666666666666666,False
2016-06,ペットも酔わないダイナミクス,International Paper,6,11.333333333333334,False
2016-07,ペットも酔わないダイナミクス,International Paper,15,11.833333333333334,False
2016-08,ペットも酔わないダイナミクス,International Paper,2,12.0,False
2016-09,ペットも酔わないダイナミクス,International Paper,12,6.833333333333333,False
2016-10,ペットも酔わないダイナミクス,International Paper,1,6.333333333333333,False
2016-11,ペットも酔わないダイナミクス,International Paper,13,8.166666666666666,False
2016-12,ペットも酔わないダイナミクス,International Paper,3,7.666666666666667,False
2017-02,ペットも酔わないダイナミクス,International Paper,12,7.166666666666667,False
2017-03,ペットも酔わないダイナミクス,International Paper,27,11.333333333333334,False
2017-04,ペットも酔わないダイナミクス,International Paper,2,9.666666666666666,False
2017-05,ペットも酔わないダイナミクス,International Paper,1,9.666666666666666,False
2017-06,ペットも酔わないダイナミクス,International Paper,12,9.5,False
2017-07,ペットも酔わないダイナミクス,International Paper,2,9.333333333333334,False
2017-08,ペットも酔わないダイナミクス,International Paper,18,10.333333333333334,False
2017-10,ペットも酔わないダイナミクス,International Paper,10,7.5,False
2017-12,ペットも酔わないダイナミクス,International Paper,13,9.333333333333334,True
2018-01,ペットも酔わないダイナミクス,International Paper,9,10.666666666666666,False
2018-02,ペットも酔わないダイナミクス,International Paper,13,10.833333333333334,False
2018-03,ペットも酔わないダイナミクス,International Paper,6,11.5,False
2018-04,ペットも酔わないダイナミクス,International Paper,12,10.5,False
2018-06,ペットも酔わないダイナミクス,International Paper,52,17.5,False
2018-07,ペットも酔わないダイナミクス,International Paper,18,18.333333333333332,False
2018-08,ペットも酔わないダイナミクス,International Paper,1,17.0,False
2018-09,ペットも酔わないダイナミクス,International Paper,1,15.0,False
2018-10,ペットも酔わないダイナミクス,International Paper,6,15.0,False
2018-12,ペットも酔わないダイナミクス,International Paper,32,18.333333333333332,False
2019-01,ペットも酔わないダイナミクス,International Paper,4,10.333333333333334,False
2019-02,ペットも酔わないダイナミクス,International Paper,5,8.166666666666666,False
2019-03,ペットも酔わないダイナミクス,International Paper,11,9.833333333333334,True
2019-05,ペットも酔わないダイナミクス,International Paper,4,10.333333333333334,False
2019-06,ペットも酔わないダイナミクス,International Paper,39,15.833333333333334,False
2019-07,ペットも酔わないダイナミクス,International Paper,16,13.166666666666666,False
2019-08,ペットも酔わないダイナミクス,International Paper,139,35.666666666666664,False
2019-09,ペットも酔わないダイナミクス,International Paper,37,41.0,False
2019-10,ペットも酔わないダイナミクス,International Paper,8,40.5,False
2019-11,ペットも酔わないダイナミクス,International Paper,45,47.333333333333336,False
2019-12,ペットも酔わないダイナミクス,International Paper,47,48.666666666666664,False
2020-01,ペットも酔わないダイナミクス,International Paper,18,49.0,False
2020-02,ペットも酔わないダイナミクス,International Paper,15,28.333333333333332,False
2020-03,ペットも酔わないダイナミクス,International Paper,3,22.666666666666668,False
2020-04,ペットも酔わないダイナミクス,International Paper,18,24.333333333333332,False
2020-05,ペットも酔わないダイナミクス,International Paper,2,17.166666666666668,False
2020-06,ペットも酔わないダイナミクス,International Paper,5,10.166666666666666,False
2020-08,ペットも酔わないダイナミクス,International Paper,19,10.333333333333334,True
2020-09,ペットも酔わないダイナミクス,International Paper,19,11.0,False
2020-10,ペットも酔わないダイナミクス,International Paper,19,13.666666666666666,False
2020-11,ペットも酔わないダイナミクス,International Paper,3,11.166666666666666,False
2020-12,ペットも酔わないダイナミクス,International Paper,13,13.0,False
2021-01,ペットも酔わないダイナミクス,International Paper,19,15.333333333333334,False
2021-02,ペットも酔わないダイナミクス,International Paper,2,12.5,False
2021-03,ペットも酔わないダイナミクス,International Paper,4,10.0,False
2021-04,ペットも酔わないダイナミクス,International Paper,168,34.833333333333336,True
2021-05,ペットも酔わないダイナミクス,International Paper,24,38.333333333333336,True
2021-07,ペットも酔わないダイナミクス,International Paper,50,44.5,False
2021-08,ペットも酔わないダイナミクス,International Paper,30,46.333333333333336,False
2021-09,ペットも酔わないダイナミクス,International Paper,6,47.0,False
2021-10,ペットも酔わないダイナミクス,International Paper,1,46.5,False
2021-11,ペットも酔わないダイナミクス,International Paper,31,23.666666666666668,False
2021-12,ペットも酔わないダイナミクス,International Paper,159,46.166666666666664,True
2022-01,ペットも酔わないダイナミクス,International Paper,77,50.666666666666664,True
2022-02,ペットも酔わないダイナミクス,International Paper,324,99.66666666666667,True
2022-03,ペットも酔わないダイナミクス,International Paper,2720,552.0,False
2022-04,ペットも酔わないダイナミクス,International Paper,65,562.6666666666666,False
2022-05,ペットも酔わないダイナミクス,International Paper,19,560.6666666666666,False
2022-06,ペットも酔わないダイナミクス,International Paper,8,535.5,False
2022-07,ペットも酔わないダイナミクス,International Paper,379,585.8333333333334,False
2022-08,ペットも酔わないダイナミクス,International Paper,10,533.5,False
2022-09,ペットも酔わないダイナミクス,International Paper,188,111.5,False
2022-10,ペットも酔わないダイナミクス,International Paper,2,101.0,False
2022-11,ペットも酔わないダイナミクス,International Paper,276,143.83333333333334,False
2022-12,ペットも酔わないダイナミクス,International Paper,249,184.0,False
2023-01,ペットも酔わないダイナミクス,International Paper,2,121.16666666666667,False
2023-02,ペットも酔わないダイナミクス,International Paper,4,120.16666666666667,False
2023-03,ペットも酔わないダイナミクス,International Paper,4615,858.0,True
2023-04,ペットも酔わないダイナミクス,International Paper,60,867.6666666666666,False
2023-05,ペットも酔わないダイナミクス,International Paper,998,988.0,False
2023-06,ペットも酔わないダイナミクス,International Paper,61,956.6666666666666,False
2023-07,ペットも酔わないダイナミクス,International Paper,147,980.8333333333334,False
2023-08,ペットも酔わないダイナミクス,International Paper,42,987.1666666666666,False
2023-09,ペットも酔わないダイナミクス,International Paper,47,225.83333333333334,False
2023-10,ペットも酔わないダイナミクス,International Paper,1516,468.5,False
2023-11,ペットも酔わないダイナミクス,International Paper,7,303.3333333333333,False
2023-12,ペットも酔わないダイナミクス,International Paper,42,300.1666666666667,False
2024-01,ペットも酔わないダイナミクス,International Paper,26,280.0,False
2024-02,ペットも酔わないダイナミクス,International Paper,939,429.5,False
2024-03,ペットも酔わないダイナミクス,International Paper,376,484.3333333333333,False
2024-04,ペットも酔わないダイナミクス,International Paper,130,253.33333333333334,False
2025-06,ペットも酔わないダイナミクス,International Paper,1,252.33333333333334,False
2017-06,個超個人最適化AI,International Paper,1,1.0,False
2019-07,個超個人最適化AI,International Paper,1,1.0,False
2019-08,個超個人最適化AI,International Paper,1,1.0,False
2019-11,個超個人最適化AI,International Paper,1,1.0,False
2021-04,個超個人最適化AI,International Paper,1,1.0,False
2022-01,個超個人最適化AI,International Paper,1,1.0,False
2022-03,個超個人最適化AI,International Paper,10,2.5,False
2022-05,個超個人最適化AI,International Paper,1,2.5,False
2022-07,個超個人最適化AI,International Paper,1,2.5,False
2022-11,個超個人最適化AI,International Paper,1,2.5,False
2023-03,個超個人最適化AI,International Paper,17,5.166666666666667,False
2023-05,個超個人最適化AI,International Paper,5,5.833333333333333,False
2023-06,個超個人最適化AI,International Paper,1,4.333333333333333,False
2023-07,個超個人最適化AI,International Paper,1,4.333333333333333,False
2023-10,個超個人最適化AI,International Paper,7,5.333333333333333,False
2023-12,個超個人最適化AI,International Paper,1,5.333333333333333,False
2024-02,個超個人最適化AI,International Paper,4,3.1666666666666665,False
2024-04,個超個人最適化AI,International Paper,1,2.5,False
2015-03,生体計測技術,International Paper,1,1.0,False
2015-06,生体計測技術,International Paper,1,1.0,False
2015-08,生体計測技術,International Paper,1,1.0,False
2016-02,生体計測技術,International Paper,3,1.5,False
2016-07,生体計測技術,International Paper,1,1.4,False
2016-09,生体計測技術,International Paper,4,1.8333333333333333,True
2017-02,生体計測技術,International Paper,2,2.0,False
2017-03,生体計測技術,International Paper,2,2.1666666666666665,False
2017-06,生体計測技術,International Paper,1,2.1666666666666665,False
2017-12,生体計測技術,International Paper,1,1.8333333333333333,False
2018-01,生体計測技術,International Paper,1,1.8333333333333333,False
2018-02,生体計測技術,International Paper,2,1.5,False
2018-03,生体計測技術,International Paper,1,1.3333333333333333,False
2018-06,生体計測技術,International Paper,4,1.6666666666666667,False
2018-07,生体計測技術,International Paper,1,1.6666666666666667,False
2019-05,生体計測技術,International Paper,1,1.6666666666666667,False
2019-07,生体計測技術,International Paper,1,1.6666666666666667,False
2019-08,生体計測技術,International Paper,6,2.3333333333333335,False
2019-11,生体計測技術,International Paper,2,2.5,False
2019-12,生体計測技術,International Paper,2,2.1666666666666665,False
2020-01,生体計測技術,International Paper,2,2.3333333333333335,False
2020-04,生体計測技術,International Paper,1,2.3333333333333335,False
2021-04,生体計測技術,International Paper,4,2.8333333333333335,False
2021-07,生体計測技術,International Paper,4,2.5,False
2021-08,生体計測技術,International Paper,2,2.5,False
2021-11,生体計測技術,International Paper,1,2.3333333333333335,False
2021-12,生体計測技術,International Paper,7,3.1666666666666665,True
2022-01,生体計測技術,International Paper,2,3.3333333333333335,True
2022-02,生体計測技術,International Paper,9,4.166666666666667,False
2022-03,生体計測技術,International Paper,127,24.666666666666668,False
2022-04,生体計測技術,International Paper,2,24.666666666666668,False
2022-07,生体計測技術,International Paper,18,27.5,False
2022-09,生体計測技術,International Paper,6,27.333333333333332,False
2022-11,生体計測技術,International Paper,10,28.666666666666668,False
2022-12,生体計測技術,International Paper,3,27.666666666666668,False
2023-03,生体計測技術,International Paper,214,42.166666666666664,False
2023-05,生体計測技術,International Paper,35,47.666666666666664,False
2023-07,生体計測技術,International Paper,5,45.5,False
2023-08,生体計測技術,International Paper,4,45.166666666666664,False
2023-09,生体計測技術,International Paper,5,44.333333333333336,False
2023-10,生体計測技術,International Paper,82,57.5,False
2023-12,生体計測技術,International Paper,2,22.166666666666668,False
2024-01,生体計測技術,International Paper,4,17.0,False
2024-02,生体計測技術,International Paper,36,22.166666666666668,True
2024-03,生体計測技術,International Paper,11,23.333333333333332,False
2024-04,生体計測技術,International Paper,6,23.5,False
2022-03,UX顧客分析モデル,Isuzu,1,1.0,False
2022-03,ペットも酔わないダイナミクス,Isuzu,1,1.0,False
2023-03,ペットも酔わないダイナミクス,Isuzu,1,1.0,False
2020-01,INキャビンフュージョンR研究,KIA,1,1.0,False
2022-02,INキャビンフュージョンR研究,KIA,1,1.0,False
2022-03,INキャビンフュージョンR研究,KIA,1,1.0,False
2023-03,INキャビンフュージョンR研究,KIA,2,1.25,False
2015-02,UX顧客分析モデル,KIA,1,1.0,False
2015-03,UX顧客分析モデル,KIA,1,1.0,False
2015-05,UX顧客分析モデル,KIA,1,1.0,False
2015-12,UX顧客分析モデル,KIA,1,1.0,False
2016-02,UX顧客分析モデル,KIA,1,1.0,False
2016-11,UX顧客分析モデル,KIA,2,1.1666666666666667,False
2017-02,UX顧客分析モデル,KIA,1,1.1666666666666667,False
2017-03,UX顧客分析モデル,KIA,2,1.3333333333333333,False
2017-12,UX顧客分析モデル,KIA,1,1.3333333333333333,False
2018-01,UX顧客分析モデル,KIA,1,1.3333333333333333,False
2018-02,UX顧客分析モデル,KIA,1,1.3333333333333333,False
2018-06,UX顧客分析モデル,KIA,1,1.1666666666666667,False
2018-12,UX顧客分析モデル,KIA,1,1.1666666666666667,False
2019-05,UX顧客分析モデル,KIA,2,1.1666666666666667,False
2019-07,UX顧客分析モデル,KIA,1,1.1666666666666667,False
2019-08,UX顧客分析モデル,KIA,3,1.5,False
2019-11,UX顧客分析モデル,KIA,1,1.5,False
2020-01,UX顧客分析モデル,KIA,3,1.8333333333333333,False
2021-04,UX顧客分析モデル,KIA,2,2.0,False
2021-05,UX顧客分析モデル,KIA,1,1.8333333333333333,False
2021-12,UX顧客分析モデル,KIA,1,1.8333333333333333,False
2022-01,UX顧客分析モデル,KIA,1,1.5,False
2022-02,UX顧客分析モデル,KIA,3,1.8333333333333333,False
2022-03,UX顧客分析モデル,KIA,29,6.166666666666667,False
2022-04,UX顧客分析モデル,KIA,1,6.0,False
2022-05,UX顧客分析モデル,KIA,1,6.0,False
2022-07,UX顧客分析モデル,KIA,3,6.333333333333333,False
2022-09,UX顧客分析モデル,KIA,3,6.666666666666667,False
2022-11,UX顧客分析モデル,KIA,1,6.333333333333333,False
2022-12,UX顧客分析モデル,KIA,2,1.8333333333333333,False
2023-03,UX顧客分析モデル,KIA,55,10.833333333333334,False
2023-05,UX顧客分析モデル,KIA,4,11.333333333333334,False
2023-06,UX顧客分析モデル,KIA,2,11.166666666666666,False
2023-07,UX顧客分析モデル,KIA,1,10.833333333333334,False
2023-08,UX顧客分析モデル,KIA,1,10.833333333333334,False
2023-09,UX顧客分析モデル,KIA,1,10.666666666666666,False
2023-10,UX顧客分析モデル,KIA,5,2.3333333333333335,False
2024-02,UX顧客分析モデル,KIA,5,2.5,False
2024-03,UX顧客分析モデル,KIA,4,2.8333333333333335,False
2024-04,UX顧客分析モデル,KIA,1,2.8333333333333335,False
2015-02,ペットも酔わないダイナミクス,KIA,1,1.0,False
2015-03,ペットも酔わないダイナミクス,KIA,2,1.5,False
2015-05,ペットも酔わないダイナミクス,KIA,1,1.3333333333333333,False
2015-12,ペットも酔わないダイナミクス,KIA,1,1.25,False
2016-02,ペットも酔わないダイナミクス,KIA,1,1.2,False
2016-11,ペットも酔わないダイナミクス,KIA,2,1.3333333333333333,False
